抓取批次,候选编号,来源编号,来源层级,地区,来源栏目,发布部门,文件标题,发布日期,命中关键词,文档类型,质量分,入库状态,建议动作,原文链接,来源列表页
20260501_235114,CAND-AC14F2D45A01,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于印发《山东省新建电源接入电网监管暂行办法实施细则(试行)》的通知 2014-07-14,2014-07-14,实施细则;电网,HTML,58,新增候选,建议回填待采集,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110167.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_22.html
20260501_235114,CAND-938C076F5847,SRC-PR-007,省级监管,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于印发《新疆电力辅助服务市场运营规则》的通知 2020-01-16,2020-01-16,运营规则;辅助服务,HTML,58,新增候选,建议回填待采集,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116373.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_21.html
20260501_235114,CAND-53881076C72A,SRC-PR-007,省级监管,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于转发《国家发改委 国家能源局关于印发电力中长期交易基本规则的通知》 2020-09-09,2020-09-09,中长期,HTML,58,新增候选,建议回填待采集,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116428.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_17.html
20260501_235114,CAND-2EA2D2C696C2,SRC-PR-007,省级监管,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于印发《新疆电力市场交易信用评价及评定管理办法（试行）》的通知 2020-09-22,2020-09-22,电力市场,HTML,58,新增候选,建议回填待采集,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116431.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_17.html
20260501_235114,CAND-AC00442207A1,SRC-PR-001,省级监管,江苏,国家能源局江苏监管办公室-通知,国家能源局江苏监管办公室,关于印发《江苏分布式发电市场化交易及电网企业输配电服务三方合同（示范文本）》的通知 2020-12-10,2020-12-10,市场化交易;电网,HTML,58,新增候选,建议回填待采集,https://jsb.nea.gov.cn/dtyw/tz/202309/t20230910_32192.html,https://jsb.nea.gov.cn/dtyw/tz/index_3.html
20260501_235114,CAND-F9194BABA694,SRC-PR-004,省级监管,福建,国家能源局福建监管办公室-通知公告,国家能源局福建监管办公室,福建能源监管办关于转发国家能源局《电力现货市场信息披露办法（暂行）》的通知 2020-12-14,2020-12-14,现货,HTML,58,新增候选,建议回填待采集,https://fjb.nea.gov.cn/dtyw/tzgg/202312/t20231217_221245.html,https://fjb.nea.gov.cn/dtyw/tzgg/index_20.html
20260501_235114,CAND-4DA9E89D907B,SRC-PR-003,省级监管,浙江,国家能源局浙江监管办公室-通知公告,国家能源局浙江监管办公室,关于转发《发电企业与电网企业电费结算办法》的通知 2021-01-18,2021-01-18,结算;电网,HTML,58,新增候选,建议回填待采集,https://zjb.nea.gov.cn/dtyw/tzgg/202309/t20230914_75861.html,https://zjb.nea.gov.cn/dtyw/tzgg/index_5.html
20260501_235114,CAND-151D70D93EB2,SRC-PR-004,省级监管,福建,国家能源局福建监管办公室-通知公告,国家能源局福建监管办公室,关于征求《福建电力市场中长期交易规则》补充修订意见的函 2021-01-19,2021-01-19,电力市场;交易规则;中长期,HTML,58,新增候选,建议回填待采集,https://fjb.nea.gov.cn/dtyw/tzgg/202312/t20231217_221247.html,https://fjb.nea.gov.cn/dtyw/tzgg/index_20.html
20260501_235114,CAND-51C3E7A2FCD4,SRC-PR-004,省级监管,福建,国家能源局福建监管办公室-通知公告,国家能源局福建监管办公室,福建能源监管办关于转发国家能源局《发电企业与电网企业电费结算办法》的通知（闽... 2021-02-19,2021-02-19,结算;电网,HTML,58,新增候选,建议回填待采集,https://fjb.nea.gov.cn/dtyw/tzgg/202312/t20231217_221251.html,https://fjb.nea.gov.cn/dtyw/tzgg/index_19.html
20260501_235114,CAND-63CC94BB353B,SRC-PR-004,省级监管,福建,国家能源局福建监管办公室-通知公告,国家能源局福建监管办公室,福建能源监管办关于征求《关于完善福建省电力市场中长期交易规则的若干意见》（征... 2021-12-29,2021-12-29,电力市场;交易规则;中长期,HTML,58,新增候选,建议回填待采集,https://fjb.nea.gov.cn/dtyw/tzgg/202312/t20231217_221266.html,https://fjb.nea.gov.cn/dtyw/tzgg/index_14.html
20260501_235114,CAND-249D43FE0F88,SRC-R-004,区域监管,华北区域,国家能源局华北监管局-通知公告,国家能源局派出机构,关于印发《京津唐电网燃煤发电机组灵活性改造能力验收监管暂行办法》的通知 2021-12-31,2021-12-31,电网,HTML,58,新增候选,建议回填待采集,https://hbj.nea.gov.cn/dtyw/tzgg/202309/t20230925_120344.html,https://hbj.nea.gov.cn/dtyw/tzgg/index_22.html
20260501_235114,CAND-0CE4A6EDB855,SRC-PR-004,省级监管,福建,国家能源局福建监管办公室-通知公告,国家能源局福建监管办公室,关于征求《福建省电力调频辅助服务市场交易规则（试行）（2022年修订版）》（征求... 2022-01-21,2022-01-21,交易规则;辅助服务;调频,HTML,58,新增候选,建议回填待采集,https://fjb.nea.gov.cn/dtyw/tzgg/202312/t20231217_221267.html,https://fjb.nea.gov.cn/dtyw/tzgg/index_14.html
20260501_235114,CAND-5990BDF80F68,SRC-PR-004,省级监管,福建,国家能源局福建监管办公室-通知公告,国家能源局福建监管办公室,国家能源局福建监管办公室关于印发《福建省电力调频辅助服务市场交易规则（试行）... 2022-04-29,2022-04-29,交易规则;辅助服务;调频,HTML,58,新增候选,建议回填待采集,https://fjb.nea.gov.cn/xxgk/zcfg/202311/t20231114_217701.html,https://fjb.nea.gov.cn/dtyw/tzgg/index_13.html
20260501_235114,CAND-3381A48EFB87,SRC-R-003,区域监管,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于征求《山东电网地方公用电厂并网运行管理实施细则》意见的通知 2022-05-05,2022-05-05,实施细则;电网,HTML,58,新增候选,建议回填待采集,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110465.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_2.html
20260501_235114,CAND-15FCD6349915,SRC-MU-008,直辖市,上海,上海市经济和信息化委员会-政策法规,上海市经济和信息化委员会,上海市经济和信息化委员会关于印发《上海市优质中小企业梯度培育管理实施细则》的通知 为贯彻落实《优质中小企业梯度培育管理暂行办法》（工信部企业〔2022〕63号），进一步加强本市优质中小企业梯度培育工作，推动中小企业高质量发展，我们制定了《上海市优质中小企业梯度培育管理实施细则》。现印发给你们，请认真贯彻执行。 2022-11-11,2022-11-11,实施细则;高质量发展,HTML,58,新增候选,建议回填待采集,https://www.sheitc.sh.gov.cn/sjxwxgwj/20221111/c5fdea64b8504e60afc58e06e49d3ef1.html,https://www.sheitc.sh.gov.cn/zcfg/index_8.html
20260501_235114,CAND-B58BD846B2CB,SRC-PR-007,省级监管,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2022年6月新疆电网、 天中、吉泉直流配套电源“两个细则” 考核补偿结果的通知 2023-06-05,2023-06-05,电网,HTML,58,新增候选,建议回填待采集,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116589.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_6.html
20260501_235114,CAND-528AAED7BFE6,SRC-R-001,区域监管,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,广西电网中调直调电厂辅助服务补偿及并网运行考核清单（2023年1月份） 2023-06-20,2023-06-20,辅助服务;电网,HTML,58,新增候选,建议回填待采集,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245877.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_16.html
20260501_235114,CAND-4BDB59627AE3,SRC-R-001,区域监管,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,广西电网中调直调电厂辅助服务补偿及并网运行考核清单（2023年2月份） 2023-06-20,2023-06-20,辅助服务;电网,HTML,58,新增候选,建议回填待采集,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245878.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_16.html
20260501_235114,CAND-5D0F7AD380B3,SRC-PR-007,省级监管,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2022年7、8月新疆电网、 天中、吉泉直流配套电源“两个细则” 考核补偿结果的通知 2023-07-12,2023-07-12,电网,HTML,58,新增候选,建议回填待采集,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116593.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_6.html
20260501_235114,CAND-88B328ADCC2F,SRC-MU-011,直辖市,重庆,重庆市经济和信息化委员会-行政规范性文件,重庆市经济和信息化委员会,重庆市经济和信息化委员会 重庆市财政局 重庆市地方金融监督管理局 中国人民银行重庆营业管理部 国家金融监督管理总局重庆监管局关于印发重庆市先进制造业高质量发展 “技改专项贷”实施方案（2023—2027年）的通知 (发文字号：渝经信规范〔2023〕10号成文日期 ：2023年07月21日),2023-07-21,高质量发展,HTML,58,新增候选,建议回填待采集,https://jjxxw.cq.gov.cn/zwgk_213/zcwj/xzgfxwj/202307/t20230726_12187159.html,https://jjxxw.cq.gov.cn/zwgk_213/zcwj/xzgfxwj/index_3.html
20260501_235114,CAND-1C4010163CFB,SRC-PR-007,省级监管,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2022年9、10月新疆电网、天中、吉泉直流配套电源“两个细则”考核补偿结果的通知 2023-08-18,2023-08-18,电网,HTML,58,新增候选,建议回填待采集,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116596.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_6.html
20260501_235114,CAND-D6CB36261357,SRC-PR-003,省级监管,浙江,国家能源局浙江监管办公室-通知公告,国家能源局浙江监管办公室,国家能源局浙江监管办公室关于发布浙江电网2023年10-12月份“两个细则”运行结果的通知 2024-03-11,2023-10-12,电网,PDF,58,新增候选,建议回填待采集,https://zjb.nea.gov.cn/dtyw/tzgg/202403/P020240312502449455497.pdf,https://zjb.nea.gov.cn/dtyw/tzgg/index_3.html
20260501_235114,CAND-B08237570017,SRC-PR-007,省级监管,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2023年1、2月新疆电网、 天中、吉泉直流配套电源“两个细则” 考核补偿结果的通知 2023-11-13,2023-11-13,电网,HTML,58,新增候选,建议回填待采集,https://xjb.nea.gov.cn/dtyw/tzgg/202401/t20240129_230964.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_5.html
20260501_235114,CAND-2DEB917D91E2,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于印发《四川新建电源接入电网监管实施细则》的通知 2023-11-27,2023-11-27,实施细则;电网,HTML,58,新增候选,建议回填待采集,https://scb.nea.gov.cn/dtyw/tzgg/202401/t20240119_227904.html,https://scb.nea.gov.cn/dtyw/tzgg/index_13.html
20260501_235114,CAND-D745981CF25E,SRC-PR-003,省级监管,浙江,国家能源局浙江监管办公室-通知公告,国家能源局浙江监管办公室,国家能源局浙江监管办公室关于发布浙江电网2024年1-3月份“两个细则”运行结果的通知 2024-06-05,2024-01-03,电网,PDF,58,新增候选,建议回填待采集,https://zjb.nea.gov.cn/dtyw/tzgg/202406/P020240605312300114902.pdf,https://zjb.nea.gov.cn/dtyw/tzgg/index_3.html
20260501_235114,CAND-84CFE51CF324,SRC-PR-007,省级监管,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2023年3、4月新疆电网、 天中、吉泉直流配套电源“两个细则” 考核补偿结果的通知 2024-01-17,2024-01-17,电网,HTML,58,新增候选,建议回填待采集,https://xjb.nea.gov.cn/dtyw/tzgg/202401/t20240129_230969.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_4.html
20260501_235114,CAND-7F6A0EC8C584,SRC-P-013,省级,四川,四川省发展和改革委员会-政策文件,四川省发展和改革委员会,关于印发《四川省两项改革涉改乡镇农村电网巩固提升项目省级预算内基本建设投资补助管理办法》的通知（川发...,2024-02-18,电网,HTML,58,新增候选,建议回填待采集,https://fgw.sc.gov.cn/sfgw/qtwj/2024/2/18/4f66289b5f2e401db846852a083ae46e.shtml,https://fgw.sc.gov.cn/sfgw/zcwj/list_4.shtml
20260501_235114,CAND-C3BAD1E1A268,SRC-MU-008,直辖市,上海,上海市经济和信息化委员会-政策法规,上海市经济和信息化委员会,上海市经济信息化委关于印发《上海市促进中小企业特色产业集群发展管理办法》的通知 有关单位： 为提升中小企业产业集群专业化、特色化、集约化发展水平，推动中小企业高质量发展，现将《上海市促进中小企业特色产业集群发展管理办法》印发给你们，请按照执行。 2024-02-22,2024-02-22,高质量发展,HTML,58,新增候选,建议回填待采集,https://www.sheitc.sh.gov.cn/sjxwxgwj/20240223/17cb17bde7a44a7980aef46943991fde.html,https://www.sheitc.sh.gov.cn/zcfg/index_4.html
20260501_235114,CAND-04A8BBEF373F,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于印发《四川省电力辅助服务管理实施细则》和《四川省电力并网管理实施细则》的通知 2024-03-01,2024-03-01,实施细则;辅助服务,PDF,58,新增候选,建议回填待采集,https://scb.nea.gov.cn/dtyw/tzgg/202403/P020240301582216887470.pdf,https://scb.nea.gov.cn/dtyw/tzgg/index_12.html
20260501_235114,CAND-82D7DD7E71C5,SRC-PR-007,省级监管,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2023年5月、6月新疆电网、 天中、吉泉直流配套电源“两个细则” 考核补偿结果的通知 2024-03-15,2024-03-15,电网,HTML,58,新增候选,建议回填待采集,https://xjb.nea.gov.cn/dtyw/tzgg/202403/t20240315_259050.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_4.html
20260501_235114,CAND-AC38FC825D5E,SRC-PR-007,省级监管,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2023年7月、8月新疆电网、 天中、吉泉直流配套电源“两个细则” 考核补偿结果的通知 2024-03-15,2024-03-15,电网,HTML,58,新增候选,建议回填待采集,https://xjb.nea.gov.cn/dtyw/tzgg/202403/t20240315_259051.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_4.html
20260501_235114,CAND-12D273D83841,SRC-PR-007,省级监管,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2023年11月、12月新疆电网、天中、吉泉直流配套电源“两个细则”考核补偿结果的通知 2024-04-09,2024-04-09,电网,HTML,58,新增候选,建议回填待采集,https://xjb.nea.gov.cn/dtyw/tzgg/202404/t20240409_260373.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_4.html
20260501_235114,CAND-95AA629F4717,SRC-PR-007,省级监管,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公布2023年9月、10月新疆电网、 天中、吉泉直流配套电源“两个细则” 考核补偿结果的通知 2024-04-09,2024-04-09,电网,HTML,58,新增候选,建议回填待采集,https://xjb.nea.gov.cn/dtyw/tzgg/202404/t20240409_260370.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_4.html
20260501_235114,CAND-D2E612383AB3,SRC-MU-008,直辖市,上海,上海市经济和信息化委员会-政策法规,上海市经济和信息化委员会,上海市经济信息化委关于发布 《上海电力供应环境可持续性关键绩效指标报告 （2023年度）》的通知 为深入贯彻落实国家和我市关于碳达峰、碳中和的重大战略决策，扎实推进我市能源绿色低碳转型，加快构建新型电力系统，推动可持续高质量发展，我委会同相关部门和单位编写了《上海电力供应环境可持续性关键绩效指标报告（2023年度）》，现予以发布。 2024-04-30,2024-04-30,高质量发展;新型电力系统;绿色低碳;碳达峰;碳中和,HTML,58,新增候选,建议回填待采集,https://www.sheitc.sh.gov.cn/jjyx/20240430/8cd8e51540534c908c2d69565bf41c63.html,https://www.sheitc.sh.gov.cn/zcfg/index_4.html
20260501_235114,CAND-78C667A7476D,SRC-R-006,区域监管,西北区域,国家能源局西北监管局-通知公告,国家能源局派出机构,国家能源局西北监管局关于报送2023年度电网企业和发电企业价格与成本信息的通知 2024-05-16,2024-05-16,电网,HTML,58,新增候选,建议回填待采集,https://xbj.nea.gov.cn/dtyw/tzgg/202405/t20240516_262978.html,https://xbj.nea.gov.cn/dtyw/tzgg/index_13.html
20260501_235114,CAND-99BECE515C4C,SRC-PR-005,省级监管,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于印发《四川省电力市场秩序突出问题专项监管实施方案》的通知 2024-06-17,2024-06-17,电力市场,PDF,58,新增候选,建议回填待采集,https://scb.nea.gov.cn/dtyw/tzgg/202406/P020240617609699992969.pdf,https://scb.nea.gov.cn/dtyw/tzgg/index_10.html
20260501_235114,CAND-6712165152F7,SRC-PR-003,省级监管,浙江,国家能源局浙江监管办公室-通知公告,国家能源局浙江监管办公室,国家能源局浙江监管办公室关于发布浙江电网2024年7-9月份“两个细则”运行结果的通知 2024-12-18,2024-07-09,电网,PDF,58,新增候选,建议回填待采集,https://zjb.nea.gov.cn/dtyw/tzgg/202412/P020241218296060584394.pdf,https://zjb.nea.gov.cn/dtyw/tzgg/index_2.html
20260501_235114,CAND-6AF7FE592618,SRC-PR-003,省级监管,浙江,国家能源局浙江监管办公室-通知公告,国家能源局浙江监管办公室,国家能源局浙江监管办公室关于发布浙江电网2024年10-12月份“两个细则”运行结果的通知 2025-04-15,2024-10-12,电网,HTML,58,新增候选,建议回填待采集,https://zjb.nea.gov.cn/dtyw/tzgg/202504/t20250415_279621.html,https://zjb.nea.gov.cn/dtyw/tzgg/index_2.html
20260501_235114,CAND-755A9B598EAE,SRC-PR-003,省级监管,浙江,国家能源局浙江监管办公室-通知公告,国家能源局浙江监管办公室,国家能源局浙江监管办公室关于发布浙江电网2025年1-3月份“两个细则”运行结果的通知 2025-07-02,2025-01-03,电网,HTML,58,新增候选,建议回填待采集,https://zjb.nea.gov.cn/dtyw/tzgg/202509/t20250903_286732.html,https://zjb.nea.gov.cn/dtyw/tzgg/index_1.html
20260501_235114,CAND-EA3CB8F3CF30,SRC-PR-003,省级监管,浙江,国家能源局浙江监管办公室-通知公告,国家能源局浙江监管办公室,国家能源局浙江监管办公室关于发布浙江电网2025年1-3月份“两个细则”运行结果的通知 2025-07-02,2025-01-03,电网,HTML,58,新增候选,建议回填待采集,https://zjb.nea.gov.cn/dtyw/tzgg/202509/t20250903_286729.html,https://zjb.nea.gov.cn/dtyw/tzgg/index_1.html
20260501_235114,CAND-60B47C167CDC,SRC-PR-003,省级监管,浙江,国家能源局浙江监管办公室-通知公告,国家能源局浙江监管办公室,国家能源局浙江监管办公室关于发布浙江电网2025年1-3月份“两个细则”运行结果的通知 2025-09-04,2025-01-03,电网,HTML,58,新增候选,建议回填待采集,https://zjb.nea.gov.cn/dtyw/tzgg/202509/t20250904_286796.html,https://zjb.nea.gov.cn/dtyw/tzgg/index_1.html
20260501_235114,CAND-E6C404A9A8CB,SRC-PR-003,省级监管,浙江,国家能源局浙江监管办公室-通知公告,国家能源局浙江监管办公室,浙江能源监管办关于认真贯彻落实《电网安全风险管控办法》的通知 2025-01-07,2025-01-07,电网,PDF,58,新增候选,建议回填待采集,https://zjb.nea.gov.cn/dtyw/tzgg/202501/P020250107549924784163.pdf,https://zjb.nea.gov.cn/dtyw/tzgg/index_2.html
